developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
REPUBLIC OF KOREA,GLOBAL,17362,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,63.93333333333333,3.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Books & Reference,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,34.36666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7088,Book,100 - 500,tablet,True,False,high,99.0,37.623723327574,27.7,4.0,medium,high,low,False
RUSSIAN FEDERATION,FR,348,Education,100000 - 500000,GLOBAL,True,False,high,0.0,7.27363083834602,53.43333333333333,4.0,medium,low,low,False
DENMARK,APAC,6089,Entertainment,100000 - 500000,smartphone,True,False,high,0.0,0.9182982598496694,25.3,4.0,medium,low,low,False
UNITED STATES,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,56.16666666666666,0.0,medium,low,low,False
ECUADOR,GLOBAL,0,Beauty,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,70.96666666666667,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,38.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,72,Health & Fitness,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,76.1,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,143.56666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,40.833333333333336,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,80,Books & Reference,10000 - 50000,GLOBAL,True,True,low,99.0,0.0070385250412768,120.2,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,True,low,0.0,0.0070385250412768,49.16666666666666,4.0,medium,high,low,False
FRANCE,PE,6404,Games,500000 - 1000000,smartphone,True,True,low,99.0,9.316534043922058,5.8,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,72,Photo & Video,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,118.4,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,93.3,5.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,70.16666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,91.33333333333331,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Finance,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,37.766666666666666,5.0,medium,low,low,False
SPAIN,GLOBAL,0,Music,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,53.3,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,61.86666666666667,5.0,low,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Finance,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,74.6,3.0,medium,low,low,False
KYRGYZSTAN,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,84.96666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,14.133333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Video Players & Editors,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,49.1,5.0,medium,low,low,False
UNITED STATES,GLOBAL,1819,Games,500000 - 1000000,smartphone,True,True,low,99.0,77.41058767545577,15.866666666666667,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,107.6,0.0,medium,low,low,True
CYPRUS,VN,99023,Games,10000000 - 50000000,smartphone,True,True,low,99.0,1082.5570892055082,10.8,4.0,medium,medium,low,False
HONG KONG,GLOBAL,4,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,117.16666666666669,5.0,medium,low,low,False
UNITED KINGDOM,GLOBAL,0,Sports,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,59.8,0.0,medium,low,low,False
VIET NAM,GLOBAL,0,News,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,54.43333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,6.933333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,53.73333333333333,5.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,72.4,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,32.7,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,91.8,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,53,Productivity,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,22.666666666666668,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,122.33333333333331,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,21.433333333333334,5.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,US,6,Music & Audio,100 - 500,smartphone,True,False,high,0.0,0.1079113924050633,23.83333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,105.96666666666668,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,18.3,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Shopping,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,55.833333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,53.56666666666667,4.0,medium,low,low,False
CYPRUS,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,48.36666666666667,4.0,medium,low,low,False
UNITED ARAB EMIRATES,GLOBAL,10,Graphics & Design,100 - 500,smartphone,True,False,high,99.0,0.0070385250412768,25.2,3.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,24,Education,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,120.23333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,42.766666666666666,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,715,Games,100 - 500,tablet,True,False,high,0.0,67.08994168763482,10.966666666666669,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,ID,169,Photography,100000 - 500000,GLOBAL,True,False,high,0.0,99.98013342331669,2.7333333333333334,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Games,10000 - 50000,smartphone,True,True,low,0.0,0.0070385250412768,24.23333333333333,3.0,medium,low,low,True
UNITED KINGDOM,GLOBAL,16,Video Players & Editors,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,49.2,4.0,medium,low,low,False
CHINA,TW,1911,Games,50000 - 100000,smartphone,True,False,high,99.0,8.582770294936305,6.2,4.0,medium,low,low,False
ESTONIA,GLOBAL,29584,Tools,5000000 - 10000000,smartphone,True,False,high,0.0,0.0169240506329113,56.333333333333336,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,22.966666666666665,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Business,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,41.0,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,28,Books & Reference,10000 - 50000,GLOBAL,True,True,low,0.0,0.0070385250412768,58.46666666666666,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,46,Music & Audio,10000 - 50000,smartphone,True,False,high,0.0,0.0070385250412768,56.06666666666667,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,33.666666666666664,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,57.4,5.0,medium,low,low,False
ISRAEL,IT,4827,Music & Audio,100000 - 500000,GLOBAL,True,True,low,99.0,19.07032455096701,45.53333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,34.266666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,88.33333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,41.5,4.0,medium,low,low,False
BRAZIL,GLOBAL,0,Games,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,52.73333333333333,4.0,medium,medium,low,False
ICELAND,CO,5395,Entertainment,1000000 - 5000000,GLOBAL,True,False,high,99.0,0.8268077728748487,22.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Games,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,47.5,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,117.06666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,58.2,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,7.333333333333333,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,28.966666666666665,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14135,Productivity,500000 - 1000000,smartphone,True,False,high,0.0,0.154129746835443,43.5,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,3.9666666666666655,0.0,medium,low,low,False
INDIA,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,13.0,0.0,medium,low,low,False
ARMENIA,GLOBAL,7084,Entertainment,500000 - 1000000,smartphone,True,False,high,99.0,0.0576835443037974,100.36666666666666,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,90.66666666666669,5.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,90.03333333333333,4.0,low,low,low,False
UNITED STATES,PK,38978,Games,100 - 500,GLOBAL,True,False,high,99.0,7.267783036179962,115.86666666666666,4.0,medium,high,low,False
HONG KONG,GLOBAL,32556,Communication,1000000 - 5000000,GLOBAL,True,False,high,0.0,0.0070385250412768,80.26666666666665,4.0,low,low,low,False
FRANCE,CH,122011,Health & Fitness,10000000 - 50000000,smartphone,True,True,low,99.0,3.163764161988238,71.7,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,6.7,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,200,Games,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,124.13333333333334,4.0,medium,medium,low,False
TURKEY,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,61.53333333333333,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Communication,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,5.866666666666665,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Tools,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,63.6,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,35.266666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music & Audio,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,67.4,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,86.0,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,87.4,0.0,medium,medium,low,False
INDIA,AT,23455,Games,1000000 - 5000000,smartphone,True,False,high,0.0,2.2300630232146985,40.3,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,FR,1,Games,100 - 500,smartphone,True,False,high,99.0,2.5415488057764537,4.366666666666665,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,61.766666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,21129,Entertainment,1000000 - 5000000,smartphone,True,False,high,0.0,34.10682640079952,20.133333333333333,3.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,2,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,7.433333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,62.43333333333333,0.0,medium,low,low,False
REPUBLIC OF KOREA,GLOBAL,112,Music & Audio,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,87.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,69,Entertainment,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,30.1,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,85.23333333333333,3.0,medium,low,low,False
PANAMA,GLOBAL,45,Games,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,93.2333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,178,Personalization,10000 - 50000,GLOBAL,True,True,low,0.0,0.0070385250412768,70.26666666666667,4.0,medium,low,low,False
SAUDI ARABIA,GLOBAL,5,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,77.26666666666665,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,20.433333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,55.03333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,76.03333333333333,0.0,medium,low,low,False
CHINA,JO,136,Lifestyle,100 - 500,smartphone,True,False,high,99.0,0.2405345704095246,126.36666666666666,2.0,medium,low,low,False
PERU,GLOBAL,0,Productivity,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,75.5,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,65.76666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,54.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,52.66666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,88.7,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,99,Productivity,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,120.5,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,1.4333333333333331,0.0,medium,low,low,True
UNITED STATES,GLOBAL,3,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,108.73333333333332,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,62.16666666666666,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,95243,Games,100 - 500,smartphone,True,False,high,0.0,2.155226764620385,65.0,4.0,low,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,6328,Productivity,1000000 - 5000000,GLOBAL,True,True,low,99.0,0.0070385250412768,51.53333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,52.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,49.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Books & Reference,5000 - 10000,GLOBAL,True,True,low,0.0,0.0070385250412768,28.2,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Utilities,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,163.93333333333334,4.0,medium,low,low,True
UNITED STATES,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,93.46666666666668,0.0,medium,low,low,False
INDIA,GLOBAL,6,Productivity,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,23.566666666666663,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,115.8,0.0,medium,low,low,False
CHINA,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,71.83333333333333,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Travel & Local,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,25.33333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Travel,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,68.46666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,75.26666666666665,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Stickers,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,10.933333333333334,5.0,medium,low,low,True
INDONESIA,GLOBAL,13,Medical,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,19.766666666666666,3.0,medium,low,low,False
"PALESTINE, STATE OF",GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,72.23333333333333,0.0,medium,low,low,False
UNITED STATES,DE,585515,Music & Audio,10000000 - 50000000,GLOBAL,True,True,low,99.0,212.2231877627916,159.66666666666666,4.0,medium,medium,low,False
UNITED STATES,GLOBAL,155,Music & Audio,10000 - 50000,GLOBAL,True,True,low,99.0,0.0070385250412768,167.63333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,65.46666666666667,4.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,45.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,US,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,4.8650592332051605,3.9,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,58.1,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,100.9,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,25,Travel & Local,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,70.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,31,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,92.5,2.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,98.9,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Music & Audio,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,42.766666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,101.0,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,36.53333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,104.2,3.0,medium,low,low,False
SINGAPORE,PK,1146,Games,100 - 500,tablet,True,True,low,99.0,8.316444070920344,28.133333333333333,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,64,Communication,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,32.833333333333336,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,155,Books & Reference,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,26.066666666666663,4.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GT,167936,Productivity,5000000 - 10000000,smartphone,True,False,high,0.0,0.0218610628026935,117.66666666666669,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,56.43333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,6.7,0.0,medium,low,low,False
FRANCE,MY,88863,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,557.1404456848524,12.733333333333333,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,69.46666666666667,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Games,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,23.0,2.0,medium,high,low,False
